url,type,text,imgs,author,time,location,author_id
https://www.douban.com/group/topic/298502038/,正文,邻居阿姨说是苦菜 但是网上搜不到怎么做 对了这是广东这边的,https://img1.doubanio.com/view/group_topic/l/public/p634135757.webp,lovelyevening,2023-11-30 16:04:50,广东,274478132
https://www.douban.com/group/topic/298502038/,评论,小苦菜吗  放点蒜直接炒  或者整点豆腐做汤,,👧🏻,2023-11-30 16:26:51,云南,184089995
https://www.douban.com/group/topic/298502038/,评论,做酸菜,,可乐不加冰🧊,2023-11-30 17:22:31,陕西,174921466
https://www.douban.com/group/topic/298502038/,评论,我喜欢用水超一下，攥干，冰镇起来！凉拌、做汤！,,青泉石上流,2023-11-30 17:31:59,北京,254884078
https://www.douban.com/group/topic/298502038/,评论,焯水，攥干水切碎，加猪油蒜末辣椒炒,,Null,2023-11-30 17:40:17,广东,227524887
https://www.douban.com/group/topic/298502038/,评论,这不是芥菜吗,,肥鹅,2023-11-30 17:43:00,广东,145126646
https://www.douban.com/group/topic/298502038/,评论,放点猪肉或者丸子，做汤,,夏粥,2023-11-30 17:54:16,广东,203826397
https://www.douban.com/group/topic/298502038/,评论,广东人来回答，直接清炒，或者做个汤，苦菜瘦肉汤清凉去火,,拖延症晚期患者,2023-11-30 17:54:19,广东,174471364
https://www.douban.com/group/topic/298502038/,评论,"1.清水煮，蘸蘸水（云南单山蘸水，喜欢酸辣的加点云南腌菜膏或者醋）
2.肉汤煮。",,还是那只饭团,2023-11-30 18:13:23,云南,211177828
https://www.douban.com/group/topic/298502038/,评论,跟蛤蜊一起煮汤,,glory,2023-11-30 18:32:19,四川,235392577
https://www.douban.com/group/topic/298502038/,评论,白水煮就很好吃😋,,蜡笔小新,2023-11-30 18:35:50,四川,154152075
https://www.douban.com/group/topic/298502038/,评论,水煮过凉水，蘸鸡蛋酱吃。鸡蛋酱的做法：买豆瓣酱，下油，小火，打几个鸡蛋进去，放一勺豆瓣酱，鸡蛋多可以加豆瓣酱，拿锅铲搅碎了炒炒，熟了就好了，想要提鲜可加一点点的白糖。,,momo,2023-11-30 18:46:02,辽宁,pcyyyyy1127
https://www.douban.com/group/topic/298502038/,评论,凉拌好吃得不得了,,momo,2023-11-30 19:05:49,湖北,225158910
https://www.douban.com/group/topic/298502038/,评论,腌咸菜,,momo,2023-11-30 19:07:59,安徽,188293520
https://www.douban.com/group/topic/298502038/,评论,这不是用来做咸菜的吗？直接煮我要捏鼻子走的那种,,。,2023-11-30 19:09:54,广西,200967396
https://www.douban.com/group/topic/298502038/,评论,煮鸡蛋蛋汤,,NANA,2023-11-30 19:29:35,重庆,176562808
https://www.douban.com/group/topic/298502038/,评论,我喜欢用来煮花甲汤,,豆友小瓜瓜,2023-11-30 19:33:02,福建,247667659
https://www.douban.com/group/topic/298502038/,评论,咸蛋苦菜汤，还放一点点姜片下去，广东很多餐馆有这道菜吃,,生活几何,2023-11-30 20:47:43,广东,78680680
