url,type,text,imgs,author,time,location,author_id
https://www.douban.com/group/topic/298116937/,正文,没有精致的餐具、简简单单的餐桌、普普通通的家常菜，就是觉得自己做的菜特别好看又特别好吃，我应该是有厨艺自恋了,,33来了,2023-11-22 11:00:23,广东,257509134
https://www.douban.com/group/topic/298116937/,正文,,https://img1.doubanio.com/view/group_topic/l/public/p633234270.webp,33来了,2023-11-22 11:00:23,广东,257509134
https://www.douban.com/group/topic/298116937/,正文,,https://img3.doubanio.com/view/group_topic/l/public/p633234272.webp,33来了,2023-11-22 11:00:23,广东,257509134
https://www.douban.com/group/topic/298116937/,正文,,https://img3.doubanio.com/view/group_topic/l/public/p633234273.webp,33来了,2023-11-22 11:00:23,广东,257509134
https://www.douban.com/group/topic/298116937/,评论,自己做的就是比外边的好吃，还干净卫生，调料适量。,,绵绵,2023-11-22 11:08:02,黑龙江,63868623
https://www.douban.com/group/topic/298116937/,评论,哈哈哈能有这样的疑问说明自己还是有自知之明的。不过给自己点滤镜咋了，应该的。,,Blue,2023-11-22 15:33:34,广东,muyingzjl
https://www.douban.com/group/topic/298116937/,评论,你发的图片确实看着挺好吃的,,多财多亿Y,2023-11-22 15:34:43,山东,239930889
https://www.douban.com/group/topic/298116937/,评论,最可怕的是，自己做的会全部吃完。别人做的可以倒垃圾桶，自己做的只能倒肚子里,,猫妖大仙,2023-11-22 15:54:56,重庆,4356144
https://www.douban.com/group/topic/298116937/,评论,完全没有 我懂你食材的滋味和火候对自己口味来说的恰到好处 你好棒👍🏻,,momo,2023-11-23 00:56:56,河南,213371181
https://www.douban.com/group/topic/298116937/,评论,做得确实既好看又好吃，一个人做饭每次全部吃光光，我体重就是这么涨的。,,叮叮当当,2023-11-23 03:23:07,福建,183392079
https://www.douban.com/group/topic/298116937/,评论,只要你吃的开心喜悦，胜比饕餮。,,哚拉拉,2023-11-23 12:39:56,北京,168697242
https://www.douban.com/group/topic/298116937/,评论,请问你的菜花怎么炒成这个颜色的呀，我炒的都是水水的,,猫不拉雪橇,2023-11-23 16:25:23,广西,Cora_w
https://www.douban.com/group/topic/298116937/,评论,我是一直炒，炒了大概 3 分钟下了点老抽,,33来了,2023-11-23 16:52:14,广东,257509134
https://www.douban.com/group/topic/298116937/,评论,好的谢谢,,猫不拉雪橇,2023-11-23 21:40:22,广西,Cora_w
https://www.douban.com/group/topic/298116937/,评论,辛苦做出来的配得上自信😎,,momo,2023-11-24 07:31:44,广东,sunkiss_w
https://www.douban.com/group/topic/298116937/,评论,"很正常啦，我自己做的再难吃都能吃完，何况你做的已经不错了。
之前工作忙几乎顿顿外卖或者外食，今年下半年开始自己做饭，一个月胖了十斤……没有大吃大喝每天都挺均衡的，就是自己做的没吃完就感觉亏了",,Flee,2023-11-24 12:53:24,广东,137801838
https://www.douban.com/group/topic/298116937/,评论,大火翻炒就不容易出水，火小了就容易出水,,Flee,2023-11-24 12:54:38,广东,137801838
https://www.douban.com/group/topic/298116937/,评论,你做的菜看起来好有食欲！！,,甜筒狗,2023-11-24 16:44:21,上海,152692023
https://www.douban.com/group/topic/298116937/,评论,我也是这样的感觉很爱发自己做的食物 发朋友圈多了又怕别人烦,https://img9.doubanio.com/view/richtext/large/public/p637699904.jpg,momo,2023-11-25 09:57:35,广西,162746024
https://www.douban.com/group/topic/298116937/,评论,因为是适合自己口味的,,Sealien,2023-11-25 11:10:06,上海,60150505
https://www.douban.com/group/topic/298116937/,评论,家常菜最香了！,,小狗吃盐巴,2023-11-25 16:31:54,山东,xiaogouciyanba
https://www.douban.com/group/topic/298116937/,评论,你做的就好吃，那个肉末的那个菜怎么做的呀？,,momo,2023-11-25 23:22:55,广东,191923361
https://www.douban.com/group/topic/298116937/,评论,说明楼主做的至少自己觉得好吃呀！我对我自己做的菜就属于加滤镜也不会觉得他好吃的程度,,momo,2023-11-27 00:59:31,上海,271425608
https://www.douban.com/group/topic/298116937/,评论,最后一张是什么炒肉丝呀,,拌粉,2023-11-27 15:10:47,江苏,149397325
https://www.douban.com/group/topic/298116937/,评论,很下饭,,今天中午吃饭,2023-11-27 15:36:23,江苏,275836462
https://www.douban.com/group/topic/298116937/,评论,榨菜,,33来了,2023-11-27 15:56:18,广东,257509134
https://www.douban.com/group/topic/298116937/,评论,肉丝炒熟后，放榨菜炒两下就可以了,,33来了,2023-11-27 15:56:41,广东,257509134
https://www.douban.com/group/topic/298116937/,评论,我对自己做的东西就是很有滤镜！,,momo,2023-11-27 15:59:23,福建,65919080
https://www.douban.com/group/topic/298116937/,评论,确实很不错！那个肉酱馋哭我了！,,ᶘᵒᴥᵒᶅ,2023-11-28 11:15:34,甘肃,168911830
https://www.douban.com/group/topic/298116937/,评论,花菜怎么炒 加什么调料 才会有这样的颜色啊,,娃哈哈,2023-12-02 11:02:22,福建,218079390
https://www.douban.com/group/topic/298116937/,评论,我看了图片感觉楼主炒菜的火候掌握的不错，吃起来锅气应该挺足的,,momo,2023-12-03 18:28:20,吉林,255078920
https://www.douban.com/group/topic/298116937/,评论,看着挺好吃的😋,,花岛刀,2023-12-03 19:01:07,山东,191773600
https://www.douban.com/group/topic/298116937/,评论,会做饭的人表示虽然没有滤镜和摆盘，但能一眼看出这个菜很好吃😋,,一口奶油球,2023-12-03 19:18:49,湖北,140563671
