url,type,text,imgs,author,time,location,author_id
https://www.douban.com/group/topic/298373608/,正文,谢谢大家！都好热心啊给我留言好多条，社恐的我表示受宠若惊。就不一一回复了，有空我会再尝试，成功了再给大家说，谢谢！😆,,阿白,2023-11-27 20:37:03,贵州,221952798
https://www.douban.com/group/topic/298373608/,评论,先倒白酒杀菌重新再腌一次试试。话说四川这边做这玩意儿好像都是水腌法，而且不切碎的。,,cbl,2023-11-27 21:26:51,四川,2672383
https://www.douban.com/group/topic/298373608/,评论,水腌那种不下5次，要不太咸，要不烂了，觉得太浪费食材，所以很长时间没有做。然后直到有一天刷到了这种切碎腌豇豆的方法，决定再试一次，结果…,,阿白,2023-11-27 21:31:13,贵州,221952798
https://www.douban.com/group/topic/298373608/,评论,我的豇豆啊！！！你那么新鲜，那么嫩，又被糟蹋了🤧,,阿白,2023-11-27 21:32:35,贵州,221952798
https://www.douban.com/group/topic/298373608/,评论,"好神奇。玻璃坛子，大概一斤凉白开二两泡菜盐，加白酒糖芹菜杆子姜蒜，菜洗净晾干或者用开水烫过，码入坛子，有条件加母水或者袋装野山椒，背阴通风处，定时检查是否有生花混浊，泡到豇豆变黄即成。
全程戒生水油腻，会变质。手要洗净不要有汗，没把握就用筷子代替。",,cbl,2023-11-27 21:40:23,四川,2672383
https://www.douban.com/group/topic/298373608/,评论,可能破案了，我用手抓的…,,阿白,2023-11-27 21:44:08,贵州,221952798
https://www.douban.com/group/topic/298373608/,评论,在泡菜坛加竹笋，不会长花花,,黑家仑,2023-11-27 21:54:50,四川,225500562
https://www.douban.com/group/topic/298373608/,评论,我今天刚泡的，你把罐子用白酒消杀一遍，无油无水，菜也是，放水就放凉白开。,https://img9.doubanio.com/view/richtext/large/public/p638795094.jpg,学习使我快乐,2023-11-27 21:58:33,安徽,239633074
https://www.douban.com/group/topic/298373608/,评论,楼主试试我的办法，这是我腌的酸菜,https://img1.doubanio.com/view/richtext/large/public/p638796180.jpg,半生笛,2023-11-27 22:01:08,浙江,145235941
https://www.douban.com/group/topic/298373608/,评论,你试试看小高姐的视频？她也发过腌制品,,何以知止,2023-11-27 22:25:59,山东,66951693
https://www.douban.com/group/topic/298373608/,评论,酸芥菜嘛,https://img1.doubanio.com/view/richtext/s/public/p638796180.jpg,茶十,2023-11-27 22:40:39,江苏,198832844
https://www.douban.com/group/topic/298373608/,评论,我觉得是温度现在比较低了 夏天做很容易成功,,锦鲤,2023-11-27 22:41:45,吉林,159643620
https://www.douban.com/group/topic/298373608/,评论,这个咋做的 想吃酸菜鱼,https://img1.doubanio.com/view/richtext/s/public/p638796180.jpg,锦鲤,2023-11-27 22:43:17,吉林,159643620
https://www.douban.com/group/topic/298373608/,评论,是的,,半生笛,2023-11-27 22:44:00,浙江,145235941
https://www.douban.com/group/topic/298373608/,评论,放点白酒加点盐，注意保持干净！,,乐妈,2023-11-27 22:46:38,陕西,233618112
https://www.douban.com/group/topic/298373608/,评论,没看到教程呀，我之前在直播间中过一袋芥菜种子，种了长好大，炒着吃煮汤吃着有点苦，我看教程用淘米水做了酸菜，玻璃瓶装的现在看变黄了但还没尝酸不酸，你是怎么做的？酸味适中吗？,,茶十,2023-11-27 22:48:53,江苏,198832844
https://www.douban.com/group/topic/298373608/,评论,不要急，我还没写呢,,半生笛,2023-11-27 22:49:57,浙江,145235941
https://www.douban.com/group/topic/298373608/,评论,酸豆角要整根腌，放水放盐就行了，水一定要超过豆角，可以拿个石头压住（我妈直接用的干净稻草），我家每年都做，成功率还蛮高的,,明朗之夏,2023-11-27 22:56:10,湖南,41086112
https://www.douban.com/group/topic/298373608/,评论,"我想学着腌，看了好多教程，但是还是没有勇气。
楼主成功后记得来发帖教一下我。
实践是检验方法的唯一标准，你是行动派。",,拖延症治疗院,2023-11-27 23:01:14,北京,dandelionj
https://www.douban.com/group/topic/298373608/,评论,"买回来新鲜的芥菜，洗净晾晒1~2天（
干一点不要紧，不能太潮湿），锅内水烧开后，芥菜下锅烫1-2分钟即可（要叶子和梗全部浸入滚水中），菜和锅里的水一起找合适的容器盛出，叶子和梗要刚好都能泡在水里，加入少量食盐，适量白醋用盖子稍微盖一下（不需要密封），3-5天就可以食用。
注意事项：芥菜洗净后一定要晾干再下锅煮，这样芥菜水分减少纤维韧性增加，下锅煮和泡久一点都不容易烂，少量食盐和适量白醋，可以增加风味，防止细菌滋生，食盐和白醋的量少一点没关系，烹饪的时候可以再加，建议烹饪的时候加一点白糖和蚝油，味道层次更丰富",https://img1.doubanio.com/view/richtext/s/public/p638796180.jpg,半生笛,2023-11-27 23:04:32,浙江,145235941
https://www.douban.com/group/topic/298373608/,评论,新手一定不能用手！！！每个人的手皮肤菌群不同。有的人随便怎么抓都没事。有的人稍微碰到就会生花。,,monica,2023-11-27 23:34:13,云南,59961079
https://www.douban.com/group/topic/298373608/,评论,要用盐腌一下  把水倒干   在腌,,momo,2023-11-27 23:38:22,贵州,226456909
https://www.douban.com/group/topic/298373608/,评论,我的也是，我把白花捞出来，今天加了点白酒，明天看看，不行就倒了,,豆角子,2023-11-28 00:00:28,北京,25546422
https://www.douban.com/group/topic/298373608/,评论,哈哈哈你在cpu我吗😂,,阿白,2023-11-28 09:39:04,贵州,221952798
https://www.douban.com/group/topic/298373608/,评论,谢谢亲回复这么多。这种方法，和我妈妈做的无盐酸菜方法很像，我做过两次，一次成功一次失败，我这边天气冷就不太容易成功。,,阿白,2023-11-28 09:41:14,贵州,221952798
