url,type,text,imgs,author,time,location,author_id
https://www.douban.com/group/topic/298642292/,正文,煮几分钟哇🥹,,无酒令游,2023-12-03 15:10:02,上海,171280252
https://www.douban.com/group/topic/298642292/,正文,更新： 谢谢楼里的姐妹 我是热水下锅没有加冷水 搅动过几次 没破✌️,,无酒令游,2023-12-03 15:10:02,上海,171280252
https://www.douban.com/group/topic/298642292/,评论,热 大概煮到饺子飘起来，透明状   大概大火6分钟,,富婆,2023-12-03 15:15:08,上海,174586083
https://www.douban.com/group/topic/298642292/,评论,谢谢宝宝！,,无酒令游,2023-12-03 15:17:14,上海,171280252
https://www.douban.com/group/topic/298642292/,评论,热水，浮起来后可以再加碗冷水，继续煮熟就好了,,夏日晚风,2023-12-03 16:13:21,浙江,181117936
https://www.douban.com/group/topic/298642292/,评论,热水，下锅之后煮沸，关小一些火，等饺子浮起来，再煮一分钟,,momo,2023-12-03 16:18:39,四川,C86457321
https://www.douban.com/group/topic/298642292/,评论,沸水下锅 点两到三次凉水就行了,,_倾_枫_,2023-12-03 16:20:53,辽宁,148155808
https://www.douban.com/group/topic/298642292/,评论,我都是冷水下锅😂等煮飘起来就吃,,⠀,2023-12-03 16:39:32,福建,259765025
https://www.douban.com/group/topic/298642292/,评论,我冷水下锅  热水下锅会破,,著名狠人儿,2023-12-03 16:46:00,四川,254356405
https://www.douban.com/group/topic/298642292/,评论,也可以上锅蒸熟？,,𓏸 𓂂 𓈒 🐟,2023-12-03 16:59:07,辽宁,209550250
https://www.douban.com/group/topic/298642292/,评论,现包滚水下锅；冷藏冷水下锅，关盖水开三次🥲我一直这么干的,,树上的阿狄丽娜,2023-12-03 17:02:00,福建,193875528
https://www.douban.com/group/topic/298642292/,评论,正煮着，冷冻的冷水下锅破了😂,,懒啊懒一,2023-12-03 17:26:12,江苏,xlyhxxx
https://www.douban.com/group/topic/298642292/,评论,我现包的热水下锅，冷冻的冷水下锅,,路过蜻蜓,2023-12-03 17:34:57,江苏,202799251
https://www.douban.com/group/topic/298642292/,评论,冷冻的饺子可以冷水下锅 就是一开始得搅的勤快些,,momo,2023-12-03 18:11:16,山西,171872599
https://www.douban.com/group/topic/298642292/,评论,家人啊,,意大利鱼蛋粉,2023-12-03 18:23:20,江苏,191932586
https://www.douban.com/group/topic/298642292/,评论,热水,,玖兰枢,2023-12-03 18:53:38,江苏,182159701
https://www.douban.com/group/topic/298642292/,评论,热水，水咕噜了放凉水，重复3.4次这样,,克里特岛岛民,2023-12-03 19:10:47,山东,148271665
https://www.douban.com/group/topic/298642292/,评论,我所有的饺子都是热水下锅，都没破过,,小青山,2023-12-03 21:34:27,北京,190277002
