url,type,text,imgs,author,time,location
https://www.douban.com/group/topic/298292392/,正文,,https://img2.doubanio.com/view/group_topic/l/public/p634039493.webp,绿豆丸子,2023-11-25 22:47:55,广东
https://www.douban.com/group/topic/298292392/,评论,凉拌？放糖放醋凉拌,,和弦到底怎么按,2023-11-25 22:49:25,江苏
https://www.douban.com/group/topic/298292392/,评论,主要用来炖汤，有时会凉拌酸辣萝卜丝或素炒萝卜丝,,乐妈,2023-11-25 22:50:21,江苏
https://www.douban.com/group/topic/298292392/,评论,我也好奇！最近看到超市有卖。,,Anne🌵,2023-11-25 23:01:07,广东
https://www.douban.com/group/topic/298292392/,评论,不是冬吃萝卜夏吃姜吗所以我也买了几个，可是不知道咋吃，我又不喜欢炒的,,绿豆丸子,2023-11-25 23:03:14,
https://www.douban.com/group/topic/298292392/,评论,绿色的炖汤好吃哦吗？我都是白色的炖汤,,绿豆丸子,2023-11-25 23:07:42,
https://www.douban.com/group/topic/298292392/,评论,上面有人说凉拌，我不喜欢凉拌菜，刚才想想感觉跟可以跟猪肉炒，放点橘子皮，但你不喜欢炒的。🤣🤣🤣,,Anne🌵,2023-11-25 23:12:13,广东
https://www.douban.com/group/topic/298292392/,评论,青皮萝卜会有一些苦味和土腥味，口感也会糙一点，炖汤也会有，如果有足够的猪油这个味会轻一点，炒的话一定要菜油猪油混合用，猪油偏多点！,,chhs,2023-11-25 23:27:44,江苏
https://www.douban.com/group/topic/298292392/,评论,煲汤,,别话,2023-11-25 23:44:52,广东
https://www.douban.com/group/topic/298292392/,评论,生吃,https://img2.doubanio.com/view/richtext/large/public/p638050863.jpg,千山暮雪,2023-11-25 23:57:23,山东
https://www.douban.com/group/topic/298292392/,评论,萝卜丝虾皮包,,正木,2023-11-26 00:06:28,山东
https://www.douban.com/group/topic/298292392/,评论,萝卜丸子最好吃，掺上面粉油炸那种,,如意柚,2023-11-26 00:36:12,山东
https://www.douban.com/group/topic/298292392/,评论,炸丸子？或者做腌萝卜条,,鱼与雨,2023-11-26 00:56:34,江苏
https://www.douban.com/group/topic/298292392/,评论,炖粉条啊啊啊超好吃,,被企鹅抓走啦,2023-11-26 02:45:29,上海
https://www.douban.com/group/topic/298292392/,评论,去皮，擦丝，煮熟后剁馅和肉一起包饺子包包子,,如果的事,2023-11-26 06:14:23,辽宁
https://www.douban.com/group/topic/298292392/,评论,生吃+1 脆甜脆甜的,https://img2.doubanio.com/view/richtext/s/public/p638050863.jpg,ALIVEM,2023-11-26 06:27:26,美国
https://www.douban.com/group/topic/298292392/,评论,不会烧心么？好奇很久了，是不是也叫水果萝卜,https://img2.doubanio.com/view/richtext/s/public/p638050863.jpg,momo,2023-11-26 07:24:16,湖北
https://www.douban.com/group/topic/298292392/,评论,"不烧心，据说对消化好，会放屁
😅",,千山暮雪,2023-11-26 07:29:58,山东
https://www.douban.com/group/topic/298292392/,评论,切大块炖土豆猪肉,,慢慢,2023-11-26 07:43:44,北京
https://www.douban.com/group/topic/298292392/,评论,腌咸菜,,灯芯菜,2023-11-26 07:59:45,河北
https://www.douban.com/group/topic/298292392/,评论,切成丝和北极虾一起做汤，很好喝的，很鲜甜。,,momo,2023-11-26 08:31:11,山东
https://www.douban.com/group/topic/298292392/,评论,我比较重口哈，就生吃或者萝卜切条放酱油、盐和小米辣拌着吃，不然就萝卜切片焯水之后蘸酱吃，再一个我们这的常见吃法，萝卜切条加盐卤之后晒成干，下次吃的时候就用水泡开后拌着吃或者放油和酱油蒸着吃,,阿锵,2023-11-26 09:10:57,辽宁
https://www.douban.com/group/topic/298292392/,评论,我会腌酸萝卜，什么季节都能吃，特别是夏天，酸辣开胃,,Morthau,2023-11-26 09:39:22,浙江
https://www.douban.com/group/topic/298292392/,评论,红烧肉,,看小星星,2023-11-26 10:02:47,安徽
https://www.douban.com/group/topic/298292392/,评论,晒萝卜干，超爱,,鱼唇,2023-11-26 10:02:52,广东
