url,type,text,imgs,author,time,location
https://www.douban.com/group/topic/298170443/,正文,,https://img1.doubanio.com/view/group_topic/l/public/p633364800.webp,momo,2023-11-23 13:49:52,广东
https://www.douban.com/group/topic/298170443/,评论,蒸熟米粉行吗？或者想办法再弄干点再炒。我看外面的炒粉就是很干就下锅的。,,漫漫长路,2023-11-23 19:16:18,江西
https://www.douban.com/group/topic/298170443/,评论,这些玩意儿都容易糊锅，不要放水，多放油火大快炒。,,自由行,2023-11-23 19:20:31,山东
https://www.douban.com/group/topic/298170443/,评论,电磁炉火不够大,,云雾,2023-11-23 19:37:05,上海
https://www.douban.com/group/topic/298170443/,评论,大火！粉甩干点下锅,,草莓救星,2023-11-23 20:10:56,广东
https://www.douban.com/group/topic/298170443/,评论,这题我会，本江西人来告诉你，提前煮好放在筛子里沥水，不会现煮现炒的我家早上吃就晚上提前煮好，晚上吃就上午提前煮,,已注销,2023-11-23 21:34:08,江西
https://www.douban.com/group/topic/298170443/,评论,借口问网上有没有靠谱的米粉店，求推荐,,Y,2023-11-23 22:44:38,湖北
https://www.douban.com/group/topic/298170443/,评论,麻姑米粉，春丝米粉,,木木,2023-11-23 22:54:47,上海
https://www.douban.com/group/topic/298170443/,评论,谢谢,,Y,2023-11-23 22:55:55,湖北
https://www.douban.com/group/topic/298170443/,评论,要放冰箱吗？常温会不会馊掉？,,momo,2023-11-24 00:26:48,广东
https://www.douban.com/group/topic/298170443/,评论,其实只要买江西地方发货的粉都差不多,,momo,2023-11-24 00:27:25,广东
https://www.douban.com/group/topic/298170443/,评论,我也想知道,,Amiee,2023-11-24 00:36:23,广东
https://www.douban.com/group/topic/298170443/,评论,火力不够的话试试用两双筷子边挑起来边炒，加快水分蒸发,,芝士小偷🧀,2023-11-24 01:48:51,湖北
https://www.douban.com/group/topic/298170443/,评论,我节省时间会用厨房用纸裹着煮好的粉吸水,,七肢桶文翻译家,2023-11-24 07:48:31,德国
https://www.douban.com/group/topic/298170443/,评论,米粉炒之前不要煮熟，只是用水泡软米粉,,解晴,2023-11-24 12:24:48,美国
https://www.douban.com/group/topic/298170443/,评论,其实不是非要煮诶………,,madao开花了吗,2023-11-24 12:30:23,上海
https://www.douban.com/group/topic/298170443/,评论,要的，我试过泡软后炒，完全炒不熟,,momo,2023-11-24 12:31:56,广东
https://www.douban.com/group/topic/298170443/,评论,江西米粉光炒，粉芯是炒不熟的，我之前试过一次吃起来像在吃绳子😂,,momo,2023-11-24 12:32:52,广东
https://www.douban.com/group/topic/298170443/,评论,哇这是什么高超的炒法，不需要用锅铲，两双手不停得用筷子不停得翻炒吗,,momo,2023-11-24 12:33:43,广东
https://www.douban.com/group/topic/298170443/,评论,泡的不够吧……我家大部分时候都是泡了直接炒的,,madao开花了吗,2023-11-24 12:34:03,上海
https://www.douban.com/group/topic/298170443/,评论,俺也试过，然后纸就黏在粉上了🥲,,momo,2023-11-24 12:34:21,广东
https://www.douban.com/group/topic/298170443/,评论,也是江西米粉嘛，我老家那边要么买当天做的粉就不用煮，不然这种晒干的粉都得煮一遍,,momo,2023-11-24 12:35:37,广东
