url,type,text,imgs,author,time,location
https://www.douban.com/group/topic/298429585/,正文,有没有不加生抽的菜呀,,momo,2023-11-28 23:11:56,福建
https://www.douban.com/group/topic/298429585/,评论,少加点,,自由行,2023-11-28 23:15:29,山东
https://www.douban.com/group/topic/298429585/,评论,我也，所有菜一个味😂不是辣的就是酱油耗油😣,,张小丽（健身版,2023-11-28 23:22:27,广东
https://www.douban.com/group/topic/298429585/,评论,炒菜大部分都不用加生抽的，蒸鱼也不用放生抽，我绝大部分菜都不放生抽，除非红烧,,尖牙利爪,2023-11-28 23:23:34,上海
https://www.douban.com/group/topic/298429585/,评论,肉菜老抽+糖+耗油，蔬菜生抽/耗油。你可以换成薄盐生抽，味道会淡点,,鱼与雨,2023-11-28 23:30:56,江苏
https://www.douban.com/group/topic/298429585/,评论,简单，用豆瓣酱,,耙耙柑,2023-11-28 23:37:13,四川
https://www.douban.com/group/topic/298429585/,评论,我也是，我有时候回去外面吃那种炒菜，人家大锅猛火炒的香,,恰草莓,2023-11-28 23:43:25,广东
https://www.douban.com/group/topic/298429585/,评论,西红柿炒蛋不加生抽ʕ •ᴥ•ʔ,,Nuirez,2023-11-28 23:45:18,广东
https://www.douban.com/group/topic/298429585/,评论,我炒的菜都没味,,⠀☻,2023-11-28 23:51:04,浙江
https://www.douban.com/group/topic/298429585/,评论,我也是……我所有的调料都一样所以不管炒什么菜感觉都是同一个味道……迷茫,,我不慢,2023-11-29 00:05:10,江苏
https://www.douban.com/group/topic/298429585/,评论,"可以加盐啊，主要是你想做啥菜？
炒青菜可以只加点盐，也可以捞青菜凉拌
腌鸡腿的酱料也很多，上网搜搜
还有，可以自制复制酱油，比直接生抽更有风味",,路痴一枚,2023-11-29 00:13:41,广东
https://www.douban.com/group/topic/298429585/,评论,可以多学点教程融会贯通？比如所以红烧口是同一个调味,,福本栗子,2023-11-29 00:20:43,上海
https://www.douban.com/group/topic/298429585/,评论,"你买个普宁豆酱
炒青菜、蒸排骨、蒸鸡腿、蒸带鱼、蒸鲈鱼都能用
味道很清淡没那么重的酱油味了",,momo,2023-11-29 00:45:17,天津
https://www.douban.com/group/topic/298429585/,评论,我就喜欢所有菜都加生抽 😂,,豆友hgzBfhhupo,2023-11-29 00:55:02,河南
https://www.douban.com/group/topic/298429585/,评论,做点其他国家料理吧,,晴天☀️,2023-11-29 00:55:29,美国
https://www.douban.com/group/topic/298429585/,评论,炒蔬菜不一定需要放生抽，调味料可以是蚝油，可以是各地出的酱料，要愿意放咖哩之类也行，十三香孜然都行,,夕阳无限好,2023-11-29 03:32:37,广东
https://www.douban.com/group/topic/298429585/,评论,可以买黄豆酱，油里放少量爆香了然后下菜炒，就不用加酱油了，味道也不像只放盐那么单调,,momo,2023-11-29 07:10:49,四川
https://www.douban.com/group/topic/298429585/,评论,放盐容易把握不准量，放生抽就好了，还能混合得均匀,,忘忘忘,2023-11-29 08:02:57,江苏
https://www.douban.com/group/topic/298429585/,评论,咸香 酱香 红烧 糖醋 鱼香 香辣 麻婆可以试试不同味型,,走走看看,2023-11-29 08:08:59,美国
https://www.douban.com/group/topic/298429585/,评论,你说的菜我觉得都可以不放酱油。,,云雾,2023-11-29 08:14:25,上海
https://www.douban.com/group/topic/298429585/,评论,那放啥啊友友,,momo,2023-11-29 08:21:40,吉林
https://www.douban.com/group/topic/298429585/,评论,炒菜可以放一点点盐,,momo,2023-11-29 08:59:03,广东
https://www.douban.com/group/topic/298429585/,评论,哪种豆瓣酱呀？我买的豆瓣酱好难吃,,一加于治,2023-11-29 09:06:53,浙江
https://www.douban.com/group/topic/298429585/,评论,我也是做菜全放酱油，但我就是喜欢酱油味,,卷心菜,2023-11-29 09:10:51,广东
https://www.douban.com/group/topic/298429585/,评论,酱油洒锅边呛一下就没有这么重的酱油味,,太空特快专列,2023-11-29 09:21:54,江西
https://www.douban.com/group/topic/298429585/,评论,俺不放生抽，俺喜欢放酱油🤣颜色好看,,子怡,2023-11-29 10:03:37,江苏
https://www.douban.com/group/topic/298429585/,评论,"我也😂
喜欢放酱油蚝油，真觉得菜都一个味",,momo,2023-11-29 10:12:51,湖北
https://www.douban.com/group/topic/298429585/,评论,不加就行了,,momo,2023-11-29 10:29:02,北京
https://www.douban.com/group/topic/298429585/,评论,不加不就好了？？,,要什么自行车,2023-11-29 10:36:55,浙江
https://www.douban.com/group/topic/298429585/,评论,炒菜我加盐。。。,,momo,2023-11-29 10:38:28,广东
https://www.douban.com/group/topic/298429585/,评论,除非必要，不然只放油盐足够,,momo,2023-11-29 10:56:58,山东
https://www.douban.com/group/topic/298429585/,评论,加葱姜蒜啊，炝锅啊，辣椒啊，就别放少放生抽就好了,,Zigs,2023-11-29 11:02:21,北京
https://www.douban.com/group/topic/298429585/,评论,放盐啊，像青椒肉丝茭白肉丝这种炒肉的菜只放盐就可以了，同理各种炒鸡蛋的菜也只需要放盐，清蒸鱼我是蒸之前提前半个小时用盐腌一下，之后就直接蒸了，怕鱼腥就加葱姜料酒一起蒸,,尖牙利爪,2023-11-29 11:02:34,上海
https://www.douban.com/group/topic/298429585/,评论,好滴 谢谢uu,,momo,2023-11-29 11:22:55,吉林
https://www.douban.com/group/topic/298429585/,评论,懂了 谢谢uu,,momo,2023-11-29 11:23:06,吉林
https://www.douban.com/group/topic/298429585/,评论,用盐替代,,龙菲菲,2023-11-29 12:50:28,浙江
https://www.douban.com/group/topic/298429585/,评论,换不同牌子的酱油试试,,颜悦,2023-11-29 13:01:19,上海
https://www.douban.com/group/topic/298429585/,评论,你需要一瓶油泼辣子,,deunfentouchde,2023-11-29 17:29:33,天津
https://www.douban.com/group/topic/298429585/,评论,我之前炒土豆丝，西红柿炒蛋，都顺手放生抽，现在试着控制住自己，不放了,,西兰花花,2023-11-29 17:59:12,山东
https://www.douban.com/group/topic/298429585/,评论,哈哈哈哈有点可爱。我的建议是不加酱油，没有固定的配方，也没有非加酱油不可的菜,,H,2023-11-29 20:11:12,江苏
https://www.douban.com/group/topic/298429585/,评论,青菜也放吗？,,白白爱吃鱼,2023-11-29 20:34:12,广西
https://www.douban.com/group/topic/298429585/,评论,这不是福建人都会的嘛😂我不是福建本地的，真心吃不惯福建菜，怎么说呢，也不是难吃就是一言难尽…,,白朮,2023-11-29 20:55:24,福建
https://www.douban.com/group/topic/298429585/,评论,福建人做饭姜蒜都少放，更别说辣椒了😂,,白朮,2023-11-29 20:56:07,福建
https://www.douban.com/group/topic/298429585/,评论,还可以加耗油,,想要小猫咪,2023-11-29 22:20:22,广东
https://www.douban.com/group/topic/298429585/,评论,糖醋排骨，加，但是不明显,,吃饱了,2023-11-29 23:10:07,上海
https://www.douban.com/group/topic/298429585/,评论,新鲜的食材不需要加这些的,,momo,2023-11-30 01:58:02,江苏
https://www.douban.com/group/topic/298429585/,评论,安利普宁豆酱、阳江豆豉，炒菜的时候可以放,,簷鐸,2023-11-30 03:21:05,安徽
