url,type,text,imgs,author,time,location,author_id
https://www.douban.com/group/topic/298611974/,正文,,https://img9.doubanio.com/view/group_topic/l/public/p634395524.webp,马,2023-12-02 20:45:06,上海,141582549
https://www.douban.com/group/topic/298611974/,正文,,,马,2023-12-02 20:45:06,上海,141582549
https://www.douban.com/group/topic/298611974/,评论,这个怎么做呀？,,胖虎,2023-12-02 20:52:00,安徽,143723531
https://www.douban.com/group/topic/298611974/,评论,太完美了，特别喜欢吃五到七成熟,,哚拉拉,2023-12-02 21:06:24,北京,168697242
https://www.douban.com/group/topic/298611974/,评论,秀色可餐！,,云梦,2023-12-02 21:27:24,广东,Sumumo
https://www.douban.com/group/topic/298611974/,评论,太有食欲了（赶紧拿起筷子夹进碗里）,,蘇白,2023-12-02 21:56:20,广西,73071899
https://www.douban.com/group/topic/298611974/,评论,哔哩哔哩上面有视频介绍,,马,2023-12-02 22:15:18,上海,141582549
https://www.douban.com/group/topic/298611974/,评论,炸厨房组员天天在下厨房被馋得想哭,,咕咕咕,2023-12-02 22:52:13,四川,3898438
https://www.douban.com/group/topic/298611974/,评论,猪肝里的血腥味我一直弄不掉,,王小猪扶起墙,2023-12-02 22:57:51,日本,152990882
https://www.douban.com/group/topic/298611974/,评论,我不停换水泡，泡了一天，最后还是靠重味调料才能压下去,,清炖小黄瓜,2023-12-03 00:01:25,贵州,181612951
https://www.douban.com/group/topic/298611974/,评论,看着很好吃哦,,重生了,2023-12-03 01:12:38,广东,213873663
https://www.douban.com/group/topic/298611974/,评论,看起来好好吃,,小注销,2023-12-03 07:48:11,广东,209922641
https://www.douban.com/group/topic/298611974/,评论,最后用麻油和胡椒粉腌制一下就OK了,,马,2023-12-03 10:36:03,上海,141582549
https://www.douban.com/group/topic/298611974/,评论,忽然想吃了,,夜猫子,2023-12-03 12:17:13,浙江,nightcatm
https://www.douban.com/group/topic/298611974/,评论,麻油是芝麻香油吗,,阿猫阿狗,2023-12-03 15:04:23,山东,217834317
https://www.douban.com/group/topic/298611974/,评论,是的,,马,2023-12-03 19:17:33,上海,141582549
