url,type,text,imgs,author,time,location
https://www.douban.com/group/topic/298409768/,正文,还有就是，需要放些什么一起煲吗？有没有广东靓汤选手传授一下,,巴拿马是只猫,2023-11-28 16:53:59,上海
https://www.douban.com/group/topic/298409768/,评论,"想汤好喝，就炖久些，但肉就不好吃了。
想肉嫩，不要炖太久，但汤的味道就一般般。
……
我一般把鸡胸肉，鸡腿，鸡翅剪下来，炒着吃。剩下的鸡架子用来炖汤。先汆过水，再炖汤，汤比较清爽。",,helena,2023-11-28 17:05:29,江苏
https://www.douban.com/group/topic/298409768/,评论,"炖汤只有把肉炖酥的，没有说嫩的，鸡也是老鸡。
要吃嫩的肉就买嫩鸡，白斩鸡做法，三拎三浸低温焖熟，但是汤肯定没那么浓的鸡味。",,momo,2023-11-28 17:39:22,北京
https://www.douban.com/group/topic/298409768/,评论,"鸡买得好
高压锅炖
我瞎说的😂我也不会
但是看会烧的人这么做的",,景一,2023-11-28 17:39:28,浙江
https://www.douban.com/group/topic/298409768/,评论,"我就这样哈哈哈 觉得挺成功的。

步骤是热水下鸡焯水，然后捞出来锅里加热水，我家是买盒马的青脚鸡，半只鸡600ml开水，然后高压锅一小时。汤也好喝肉也好吃。",,cissyhope,2023-11-28 17:43:59,湖南
https://www.douban.com/group/topic/298409768/,评论,跟鸡也有很大关系。土鸡的肉就是好吃一些，紧一些,,End,2023-11-28 17:46:03,湖北
https://www.douban.com/group/topic/298409768/,评论,只有家里养的鸡才是又鲜又嫩的😂😂随便怎么煮都好吃,,momo,2023-11-28 17:51:25,广东
https://www.douban.com/group/topic/298409768/,评论,试试隔水炖,,Anne🌵,2023-11-28 17:57:20,广东
https://www.douban.com/group/topic/298409768/,评论,肉嫩应该和鸡有关……,,朝闻道,2023-11-28 17:57:35,重庆
https://www.douban.com/group/topic/298409768/,评论,不多，就是养一些自己吃，广东人嘛，就要个鸡有鸡味😂😂,,momo,2023-11-28 17:59:55,广东
https://www.douban.com/group/topic/298409768/,评论,最重要就是食材，买新鲜的,,桔子,2023-11-28 18:00:34,江苏
https://www.douban.com/group/topic/298409768/,评论,感觉只有哟老妈养的鸡才能做到，不管怎么做都好吃😋,,小鬼当家,2023-11-28 18:05:28,广东
https://www.douban.com/group/topic/298409768/,评论,过年必备～超好吃滴～,,momo,2023-11-28 18:09:13,广东
https://www.douban.com/group/topic/298409768/,评论,用年轻的鸡,,豆友203523358,2023-11-28 18:09:43,海南
https://www.douban.com/group/topic/298409768/,评论,选材：当然最好是去菜场买土鸡或一年以上老母鸡，老母鸡有鸡油，把鸡油跟鸡肚子分离出来，切姜片，把鸡油鸡块姜片一起下锅煸炒，炒到鸡油出油，然后把出过油的鸡油丢掉，把鸡块装进汤煲加温水放葱姜炖，真老母鸡不会越炖越柴，反而是会有嚼劲且易嚼烂。煮出来的汤自然也是鲜的。,,moom,2023-11-28 18:12:15,安徽
https://www.douban.com/group/topic/298409768/,评论,隔水用炖盅……水浴炖啊……,,高我,2023-11-28 18:26:50,广东
https://www.douban.com/group/topic/298409768/,评论,鸡好,,王小猪扶起墙,2023-11-28 18:30:57,日本
https://www.douban.com/group/topic/298409768/,评论,"乌鸡，高压锅炖。
注意杀鸡一定要放干净血，如果血没放干净，可以切块之后用冷水泡出血水，冲干净再下锅。",,香蕉皮,2023-11-28 19:17:51,湖南
https://www.douban.com/group/topic/298409768/,评论,老母鸡会好吃一点，耐炖,,管埋员,2023-11-28 19:27:57,广东
https://www.douban.com/group/topic/298409768/,评论,土鸡汤随便都很鲜，但是肉很柴,,Momo,2023-11-28 19:29:03,重庆
https://www.douban.com/group/topic/298409768/,评论,主要是鸡肉的问题。想吃起来不柴的可以选类似文昌鸡这种比较嫩主要是吃肉的鸡。老母鸡这种比较柴适合炖汤 喝汤 肉是真难吃。  然后如果要焯水的话要用热水冲洗 加水也要用热水 不要用冷水迅速降温就会让肉柴。     也可以不焯水（焯水煮药的目的就是去腥去血沫让汤清。可以泡水放个一小时然后抓洗，捞出来沥干水） 煮之前可以下油锅炒一炒。水分炒干表面有点微微焦黄下锅加热水煮就好了   浮沫大部分都是肉里的血沫煮出来凝固了没啥不干净的，大不了水开了拿勺子撇下沫子就行了。,,世界最强吃货丶,2023-11-28 19:30:54,福建
https://www.douban.com/group/topic/298409768/,评论,什么意思,,管埋员,2023-11-28 19:41:51,广东
https://www.douban.com/group/topic/298409768/,评论,……………………所以你想说什么？跟这个话题的关系是？,,管埋员,2023-11-28 19:49:55,广东
https://www.douban.com/group/topic/298409768/,评论,感觉楼上这个人有点儿XXXX,,管埋员,2023-11-28 19:54:56,广东
https://www.douban.com/group/topic/298409768/,评论,"楼里混了奇葩生物，删了部分回复，请大家见谅
学习了很多做菜技巧，初来乍到，感谢感谢",,巴拿马是只猫,2023-11-28 20:25:50,上海
https://www.douban.com/group/topic/298409768/,评论,这边是先炒后炖，加十三香，加水加热水开水，不要加冷水，炖到肉软硬适中就可以吃了。,,momo,2023-11-28 20:31:10,内蒙古
https://www.douban.com/group/topic/298409768/,评论,这边也不焯水，买走地鸡，嫩鸡老鸡都好吃,,momo,2023-11-28 20:32:35,内蒙古
https://www.douban.com/group/topic/298409768/,评论,之前补身体买过，好像确实肉质更嫩一些，就是好像有点热性哈哈，不知道是不是心理作用,,巴拿马是只猫,2023-11-28 20:35:35,上海
https://www.douban.com/group/topic/298409768/,评论,大概炖多久呀，需要撇沫沫嘛？,,巴拿马是只猫,2023-11-28 20:36:06,上海
https://www.douban.com/group/topic/298409768/,评论,一看ip 就感觉不简单……没有炖盅，只有一个那种塔吉锅形状的电炖锅，还有救吗,,巴拿马是只猫,2023-11-28 20:39:29,上海
https://www.douban.com/group/topic/298409768/,评论,学习了，我是真的没处理鸡油，一起炖了,,巴拿马是只猫,2023-11-28 20:40:09,上海
https://www.douban.com/group/topic/298409768/,评论,我是冷水煮开了……陷入沉思,,巴拿马是只猫,2023-11-28 20:41:21,上海
https://www.douban.com/group/topic/298409768/,评论,看鸡老不老，嫩的鸡很快就好，炖个三十分钟左右也入味了，老鸡得几小时，我家炖过好几年的老母鸡，好几个小时才熟，也很香。买来的冷冻鸡我一般会先冷水下锅焯水撇浮沫，活鸡直接炖，好像没有什么浮沫，真有就撇一下。,,momo,2023-11-28 21:04:59,内蒙古
https://www.douban.com/group/topic/298409768/,评论,我排骨是冷水煮开飞水 煲汤再加冷水煲90分钟。鸡是热水煮开 煲汤再加热水煲60分钟。高压锅。,,cissyhope,2023-11-28 21:10:01,湖南
https://www.douban.com/group/topic/298409768/,评论,鸡要好，另外用高压锅，没有高压锅就用砂锅炖两个小时,,不爱吃肉的girl,2023-11-28 21:27:47,广东
https://www.douban.com/group/topic/298409768/,评论,直接一起炖出来的汤很油腻的,,moom,2023-11-28 22:40:39,安徽
https://www.douban.com/group/topic/298409768/,评论,主要是把容器放水里，水浴加热炖煮，温度均匀的状态下肉会比直火炖的嫩，塔吉锅也是直火的，不行。要么就是用一个可封闭的陶瓷器具放电饭锅里，电饭锅里放水，隔水炖,,高我,2023-11-29 08:42:08,广东
https://www.douban.com/group/topic/298409768/,评论,前阵子买的老母鸡，炖了5个小时才咬得动。但是鸡汤很鲜美。,,大型熊孩子,2023-11-29 09:00:43,山东
https://www.douban.com/group/topic/298409768/,评论,我进来学习抄答案,,豆友225038100,2023-11-29 09:04:55,四川
https://www.douban.com/group/topic/298409768/,评论,买嫩鸡童子鸡炖个40-50分钟就好了，还觉得不够鲜可以辅佐其他食材让汤变鲜，比如参鸡汤的做法,,芝士小偷🧀,2023-11-29 09:20:56,湖北
