url,type,text,imgs,author,time,location,author_id
https://www.douban.com/group/topic/297771783/,正文,还有一个茶树菇炒肉片也无敌香，第一次做茶树菇~,,nnonno（冲）,2023-11-14 20:23:50,广东,207176786
https://www.douban.com/group/topic/297771783/,评论,我!一定要边看剧边做饭哈哈哈。楼主做的真好!,,momo,2023-11-14 20:26:43,黑龙江,151824448
https://www.douban.com/group/topic/297771783/,评论,哈哈我说的视频是做饭的教程，因为都是第一次做☺️,,nnonno（冲）,2023-11-14 20:28:24,广东,207176786
https://www.douban.com/group/topic/297771783/,评论,谢谢~,,nnonno（冲）,2023-11-14 20:28:33,广东,207176786
https://www.douban.com/group/topic/297771783/,评论,我是平板看剧，手机看教程😍,,momo,2023-11-14 21:22:41,安徽,184117126
https://www.douban.com/group/topic/297771783/,评论,我，并且我做着做着就跟视频不一样了,,momo,2023-11-14 21:27:01,福建,167073461
https://www.douban.com/group/topic/297771783/,评论,uu你的排骨汤教程是看的哪个人的呀,,_不吃鱼了_,2023-11-14 22:54:33,江西,Kissmywater
https://www.douban.com/group/topic/297771783/,评论,"不是排骨汤，不过感觉多放点水，少放点酱油生抽就是排骨汤了
【玉米土豆排骨煲~一咬脱骨！香浓下饭太绝了，秋天最爱这个做法～-哔哩哔哩】 https://b23.tv/GsXOq3H",,nnonno（冲）,2023-11-14 23:07:23,广东,207176786
https://www.douban.com/group/topic/297771783/,评论,哈哈哈我也，我是一边听广播剧一边做哈哈🤝,,nnonno（冲）,2023-11-14 23:08:07,广东,207176786
https://www.douban.com/group/topic/297771783/,评论,那是创意来了挡不住😃,,nnonno（冲）,2023-11-14 23:08:27,广东,207176786
https://www.douban.com/group/topic/297771783/,评论,好的谢谢~,,_不吃鱼了_,2023-11-14 23:19:45,江西,Kissmywater
https://www.douban.com/group/topic/297771783/,评论,都这样，然后做什么特别好吃的，但是隔了好久不做 就完完全全忘了怎么做了,,Richard,2023-11-14 23:40:53,北京,184820228
https://www.douban.com/group/topic/297771783/,评论,现在更习惯开着菜谱做，视频的话如果有没看明白的地方就得拖进度条挺不方便，特别是操作中手上粘了东西的时候,,土竟,2023-11-14 23:51:19,湖北,128676742
https://www.douban.com/group/topic/297771783/,评论,哈哈原来大家都差不多，那我就放心了,,nnonno（冲）,2023-11-15 02:45:49,广东,207176786
https://www.douban.com/group/topic/297771783/,评论,是的，我最近就把喜欢的用备忘录记下来，下次就直接照着做就不用拉进度条了😆尤其是做面包的时候😂,,nnonno（冲）,2023-11-15 02:47:29,广东,207176786
https://www.douban.com/group/topic/297771783/,评论,不用嘻嘻，好东西一起分享~,,nnonno（冲）,2023-11-15 02:48:09,广东,207176786
https://www.douban.com/group/topic/297771783/,评论,我本人哈哈哈哈，有时候锅都烧焦了哈哈哈哈,,老公是公务员,2023-11-15 03:49:18,陕西,x77210727
https://www.douban.com/group/topic/297771783/,评论,今天的茶树菇炒肉无敌香，把玉米换成了鸡蛋，也挺香的~,https://img1.doubanio.com/view/richtext/large/public/p633603630.jpg,nnonno（冲）,2023-11-15 20:09:36,广东,207176786
https://www.douban.com/group/topic/297771783/,评论,确实会,,nnonno（冲）,2023-11-15 20:10:29,广东,207176786
https://www.douban.com/group/topic/297771783/,评论,贝果做的太好了,,今天瘦了吗,2023-11-15 22:18:12,北京,n042829
https://www.douban.com/group/topic/297771783/,评论,"这是最简单的感觉，就比做蛋糕胚多了冷藏和发酵，【贝果算是被我拿捏了！免揉！解锁【钻石贝果】以及【N种吃法】-哔哩哔哩】 https://b23.tv/I5N9jsG
这个up的做法很好可以试试，南瓜我是看小红书的，忘了谁了(≧ｗ≦；)",,nnonno（冲）,2023-11-16 00:37:08,广东,207176786
https://www.douban.com/group/topic/297771783/,评论,嘿嘿 我也试试！,,今天瘦了吗,2023-11-16 06:58:08,北京,n042829
https://www.douban.com/group/topic/297771783/,评论,我喜欢边做饭边刷明星八卦，还有那种电视剧解说的……所以有的时候看的太投入会放好几次盐,,纸皮烧卖,2023-11-16 11:00:49,江苏,198497627
https://www.douban.com/group/topic/297771783/,评论,我，而且我做的挺好吃，就是慢了点,,午睡超长待机,2023-11-16 13:28:41,北京,mujiangyu
https://www.douban.com/group/topic/297771783/,评论,试试~试了烤前不煮水也好吃，不过要注意时间，有时候会上色比较深，如果没吃完，凉了记得密封袋装起来~这个会比较干有嚼劲,,nnonno（冲）,2023-11-16 16:32:24,广东,207176786
https://www.douban.com/group/topic/297771783/,评论,好～做好交作业,,今天瘦了吗,2023-11-16 16:35:38,北京,n042829
https://www.douban.com/group/topic/297771783/,评论,好香好香，不要放上层，放上层不要烤太久，放中层就很好,https://img2.doubanio.com/view/richtext/large/public/p639907002.jpg,nnonno（冲）,2023-11-30 15:08:39,广东,207176786
https://www.douban.com/group/topic/297771783/,评论,葱可以多一点,https://img2.doubanio.com/view/richtext/s/public/p639907002.jpg,nnonno（冲）,2023-11-30 15:12:04,广东,207176786
https://www.douban.com/group/topic/297771783/,评论,偶尔也会~,,nnonno（冲）,2023-11-30 15:12:36,广东,207176786
https://www.douban.com/group/topic/297771783/,评论,真棒~,,nnonno（冲）,2023-11-30 15:12:47,广东,207176786
