url,type,text,imgs,author,time,location
https://www.douban.com/group/topic/298197715/,正文,,,momo,2023-11-23 23:22:13,云南
https://www.douban.com/group/topic/298197715/,评论,"1.杂粮放多了
2.米的品种
粳米 更软一点，也会更粘一些，参考寿司
籼米 比较硬，比较干适合炒饭
详情可以看这个网址，关于两种米具体的区别
https://m.my478.com/html/201803/60935.html
如果觉得硬，可以适当延长煮的时间，煮好之后多闷一会儿",,桔子,2023-11-24 08:13:08,广东
https://www.douban.com/group/topic/298197715/,评论,焖一会,,C=πd=2πr,2023-11-24 12:34:00,湖南
https://www.douban.com/group/topic/298197715/,评论,我是用电饭锅煮两遍，第二遍加点热水,,Snoopy,2023-11-24 12:54:48,广东
https://www.douban.com/group/topic/298197715/,评论,放点大米就粘了,,南山居士,2023-11-24 13:13:51,上海
https://www.douban.com/group/topic/298197715/,评论,我一般早上泡晚上煮，水稍微多放一点，煮出来就是粘的，但是也没白米饭这么粘,,太空特快专列,2023-11-24 14:14:56,江西
https://www.douban.com/group/topic/298197715/,评论,放点平时吃的大米或者糯米,,偷电瓶车养你,2023-11-24 14:57:03,安徽
https://www.douban.com/group/topic/298197715/,评论,放大米是跟杂粮米一起泡还是泡完再加啊,,momo,2023-11-24 20:25:46,云南
https://www.douban.com/group/topic/298197715/,评论,第二遍放一样多的水吗,,momo,2023-11-24 20:26:11,云南
https://www.douban.com/group/topic/298197715/,评论,我就看着随便放了一些,,Snoopy,2023-11-24 20:27:43,广东
https://www.douban.com/group/topic/298197715/,评论,我这个杂粮米就是泡了几个小时都只有微微软，我以前买的记得两小时左右就能用手捏碎了,,momo,2023-11-24 20:27:58,云南
https://www.douban.com/group/topic/298197715/,评论,好奇怪,,桔子,2023-11-24 21:33:33,广东
https://www.douban.com/group/topic/298197715/,评论,都可以的~我一般一块儿泡，煮一比一的杂粮饭,,南山居士,2023-11-24 22:15:18,上海
https://www.douban.com/group/topic/298197715/,评论,我的也是这样，不过我觉得也挺好吃就没在纠结为啥,,杨脚醛马嚼草,2023-11-25 14:58:52,天津
https://www.douban.com/group/topic/298197715/,评论,我用高压模式是粘的，煮饭模式就干巴巴，一样的水,,one  day,2023-11-26 09:22:29,浙江
https://www.douban.com/group/topic/298197715/,评论,我第一次是用竹笼蒸的，蒸出来是粒粒分明，后来加水在电饭煲煮就粘了,,Mew,2023-11-26 12:01:57,广东
https://www.douban.com/group/topic/298197715/,评论,杂粮就是这啊,,Misssomeone,2023-11-26 12:17:18,河南
https://www.douban.com/group/topic/298197715/,评论,水稍微多点 多煮一下 然后一定要焖,,不溺水,2023-11-26 12:45:19,重庆
https://www.douban.com/group/topic/298197715/,评论,你是全杂粮米吗？我一般煮杂粮饭是大米和杂粮米混着煮的。如果2个人或者两顿吃，比例是150g大米，150g杂粮米，350ml水（仅供参考）。,,Troubled Water,2023-11-27 16:51:16,浙江
https://www.douban.com/group/topic/298197715/,评论,这里面就紫米是黏的啊，这些种类我一般泡8小时左右，它们也不黏,,啊？,2023-11-27 18:12:51,北京
https://www.douban.com/group/topic/298197715/,评论,我的杂粮包括豆子，泡八小时，特别粘,,恰草莓,2023-11-28 02:20:54,广东
https://www.douban.com/group/topic/298197715/,评论,我也是,,唔呼呼呼呼唔,2023-11-28 13:27:54,福建
https://www.douban.com/group/topic/298197715/,评论,我也是，没成功过，我现在是买现成的杂粮饭团，每天带饭拆一个，配料表也还干净,https://img2.doubanio.com/view/richtext/large/public/p639253103.jpg,江大能儿,2023-11-28 22:38:44,江苏
https://www.douban.com/group/topic/298197715/,评论,有没有可能要放点糯米呢😁,,momo,2023-11-29 21:19:39,福建
